sequence,event_type,symbol,recorded_decision,replayed_decision,matched,detail
2799,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2800,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2801,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2802,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2803,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2804,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2805,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2806,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2807,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2808,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2809,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2810,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2811,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2812,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2813,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2814,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2815,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2816,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2817,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2818,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2819,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2820,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2821,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2822,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2823,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2824,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2825,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2826,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2827,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2828,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2829,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2830,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2831,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2832,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2833,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2834,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2835,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2836,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2837,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2838,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2839,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2840,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2841,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2842,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2843,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2844,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2845,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2846,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2847,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2848,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2849,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2850,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2851,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2852,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2853,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2854,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2855,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2856,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2857,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2858,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2859,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2860,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2861,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2862,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2863,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2864,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2865,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2866,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2867,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2868,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2869,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2870,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2871,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2872,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2873,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2874,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2875,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2876,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2877,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2878,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2879,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2880,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2881,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2882,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2883,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2884,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2885,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2886,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2887,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2888,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2889,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2890,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2891,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2892,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2893,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2894,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2895,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2896,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2897,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2898,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2899,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2900,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2901,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2902,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2903,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2904,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2905,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2906,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2907,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2908,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2909,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2910,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2911,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2912,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2913,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2914,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2915,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2916,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2917,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2918,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2919,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2920,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2921,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2922,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2923,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2924,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2925,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2926,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2927,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2928,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2929,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2930,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2931,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2932,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2933,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2934,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2935,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2936,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2937,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2938,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2939,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2940,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2941,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2942,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2943,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2944,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2945,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2946,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2947,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2948,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2949,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2950,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2951,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2952,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2953,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2954,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2955,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2956,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2957,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2958,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2959,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2960,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2961,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2962,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2963,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2964,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2965,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2966,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2967,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2968,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2969,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2970,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2971,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2972,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2973,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2974,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2975,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2976,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2977,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2978,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
